clean_comment,label,comment,rating,source_url,keyword,date
"độ sắc nét đẹp , nét tần_số tươi 100 hz xịn màn rẻ xịn săn hồi 1 m8 ngon 2 k cs led chất",2,"Độ sắc nét:đẹp,nét
Tần số làm tươi:100hz

Xịn màn rẻ mà xịn săn hồi đó 1m8 ngon 2k mà cs led sau đúng chất",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-12-14
"chất_lượng sản_phẩm màn_hình tiếng ốc 1 ốc rớt lọc_cọc màn_hình , thông_số tem bh dám tháo cửa_hàng mua j bh giao hàng đống gối kĩ",2,"Chất lượng sản phẩm:tốt

Màn hình ok mà khi lấy ra thì nghe tiếng ốc 1 con ốc rớt ra lọc cọc trong màn hình 
Mà thấy lên, đúng thông số nên thôi
Có tem bh nên ko dám tháo ra xem 
Shop này mua nhiều lần r nên cũng oke 
Nên có j bh ko sao hết
Giao hàng nhanh đống gối rất kĩ",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-12-27
"tính_năng nổi_bật okok chất_lượng sản_phẩm okok sản_phẩm ok , cửa_hàng đóng_gói cẩn_thận , giao hàng , ủng_hộ",2,"Tính năng nổi bật:okok
Chất lượng sản phẩm:okok

Sản phẩm rất ok, shop đóng gói cẩn thận, giao hàng nhanh, sẽ ủng hộ thêm",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-06-26
"màn_hình siêu_đẹp , sắc nét . giá_cả hợp_lý",2,"Màn hình siêu đẹp, sắc nét. Giá cả hợp lý",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-09-12
"độ phân_giải 2 k tần_số tươi 144 hz tần_số quét 144 hx chất_lượng hình_ảnh ổn sản_phẩm tn ips , tuy_nhiên tốt_góc rộng 180 màu chuẩn lắm , cân màu đẹp tươi màn tỏa nhiệt_mạnh . shop đóng_gói hàng kỹ , lớp xốp chống va_đập , cảnh_báo hàng vỡ vận_chuyển . trả_lời nhắn chuyên_nghiệp , hộ_trợ .",2,"Độ phân giải:2k
Tần số làm tươi:144hz
Tần số quét:144hx
Chất lượng hình ảnh:ổn

Sản phẩm là tấm nền TN chứ không phải ips, tuy nhiên tấm nền này rất tốt góc nhìn rộng gần 180 nhưng màu chưa chuẩn lắm, nếu cân lại màu đẹp và tươi hơn thì màn tỏa nhiệt mạnh.Shop đóng gói hàng kỹ, nhiều lớp xốp chống va đập, có cảnh báo hàng dễ vỡ cho vận chuyển. Trả lời tin nhắn nhanh và chuyên nghiệp, hộ trợ mình rất tốt.",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2026-01-02
chất_lượng sản_phẩm tính_năng nổi_bật rẻ giá,2,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:rẻ

Tốt so với giá",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-10-29
ngon . chê được_giá . xài phê,2,Quá ngon ❤❤❤ . ko chê dc giá này . xài phê thật,5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-07-09
sản_phẩm chất_lượng . ủng_hộ hình_ảnh tính_chất xu,2,Sp tốt đúng chẤt lượng tốt. Sẽ ủng hộ thêm hình ảnh mang tính chất nhận xu,5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-10-27
"màn_hình hai đầu phân_giải . tuy_nhiên , tín_hiệu , màn_hình bật . tiện_ích kiểm_tra màn_hình sống",2,"Màn hình đúng hai K đầu phân giải khá tốt. Tuy nhiên, nếu không có tín hiệu, màn hình sẽ không bật lên.
cái này là một tiện ích nhưng cũng khó để kiểm tra màn hình sống của tôi",4,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-12-14
giá rẻ màn 27 inch 2 k chất_lượng,2,Giá rẻ mà được màn 27inch 2k quá chất lượng,5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-07-14
"chất_lượng sản_phẩm tính_năng nổi_bật màn_hình pc , ... giao hàng chậm , màn đẹp , ko lỗi , sd , ok",2,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:màn hình pc,...

Giao hàng chậm,màn đẹp,ko lỗi,sd tốt,ok",4,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-10-20
"4 tr3 i9 9100 f rx580 khuyên ae mua i3 9100 f trở . cấu_hình 8 th cũ . hỏng hóc lắm . rẻ sửa trải_nghiệm tệ h310 i3 9100 f 16 gb ram ssd 128 550 w ( ) rx580 4 gb case bể cá tản_rgb new 12 th giá 4 tr4 có_thể toàn_bộ game onlien cơ_bản triple_a cũ ( fallout 4 , final fantasy 7 , god of_war low setting ) 0922222422 brown thủ_đức .",2,"#4tr3 i9 9100f + Rx580
❤Khuyên Ae giờ nên mua i3 9100f trở lên . giờ cấu hình 8th hay thấp hơn quá cũ r . hay hỏng hóc lắm . rẻ nhưng sửa và trải nghiệm dùng rất tệ :
✅H310
✅I3 9100f
✅16gb ram 
✅ssd 128 
✅Nguồn 550w ( ko nên thấp hơn )
✅Rx580 4gb 
✅Case bể cá + tản Rgb new 12th
💵Giá 4tr4
❤Có thể chơi toàn bộ game onlien cơ bản và triple a cũ ( fallout 4 , Final Fantasy 7 , God of War low setting )
☎0922222422 Brown Thủ đức.",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-08-13
chất_lượng sản_phẩm xài tính_năng nổi_bật chiếu_hình phù_hợp màn_hình,2,"Chất lượng sản phẩm:Xài từ mới biết
Tính năng nổi bật:chiếu hình

Phù hợp làm màn hình",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-11-20
"độ nét tương_tự 24 inch 1080 p , lâu_mỏi mắt , 144 hz nóng 120 hz 100 hz đỡ nóng . màu_sắc hơi_bệt , cân màu , khung nhựa ... nói_chung 2 tr5 ổn",2,"Độ nét tương tự 24 inch 1080p, nhìn lâu mỏi mắt, để ở 144hz khá nóng còn quay để ở 120hz hoặc 100hz đỡ nóng hơn. Màu sắc hơi bệt, cần tự cân màu lại, khung nhựa... Nói chung 2tr5 khá ổn",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-09-12
chất_lượng sản_phẩm ổn mặt giá,2,Chất lượng sản phẩm:ổn về mặt giá,5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-11-16
mô_tả đánh_giá cửa_hàng 6,2,Đúng mô tả đánh giá shop 6 sao,5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-08-01
tb quy_khach nhan_duoc voucher giam 40 mua bao hiem o to_tu chuong trinh_uu dai_bao hiem het han 30/08/2025 . vui long_mo app viettel money tai,2,[TB] Quy khach nhan duoc voucher Giam 40% khi mua Bao hiem O to tu chuong trinh Uu dai Bao hiem het han ngay 30/08/2025. Vui long mo app Viettel Money tai,5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-08-19
"tính_năng nổi_bật 2 k 144 hz chất_lượng sản_phẩm mong_đợi - chất_lượng hiển_thị vô đối_thủ tầm giá 2 tr - 2 tr3 độ phân_giải 2 k tần_số quét 144 hz - chế_độ màu srgb , dci-p3 , adobe , ... - bất_ngờ hdr",2,"Tính năng nổi bật:2K 144Hz
Chất lượng sản phẩm:Hơn mong đợi

- Chất lượng hiển thị vô đối thủ trong tầm giá 2tr -> 2tr3 có độ phân giải 2K và tần số quét 144Hz
- Có gần như đủ các chế độ màu: sRGB, DCI-P3, Adobe,...
- Thật bất ngờ khi nó cũng có cả HDR",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-09-27
ổn_định . giá_cả phải_chăng . ổn tầm giá led rgb deco dây led giá rẻ khuyết_điểm góc ảnh_hưởng 1 chút .. ae game vấn_đề song_song màn_hình,2,Ổn định….giá cả phải chăng….ổn trong tầm giá…phía sau có led rgb nên không cần deco thêm dây led…do giá rẻ nên cũng có khuyết điểm…góc nhìn sẽ bị ảnh hưởng 1 chút..nhưng ae chơi game thì không vấn đề gì…vì mình luôn ngồi song song với màn hình,5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-12-06
"khâu chuẩn_bị hàng hai đ , đánh_giá",2,"Khâu chuẩn bị hàng nhanh chỉ hai ba ngày là nhận đ, đánh giá lại sau",5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-12-18
giá tiền tạm ổn chất_lượng hiển_thị 2 k thật_ra giá tiền tạm ổn chấp_nhận,2,So với giá tiền thì tạm ổn chất lượng hiển thị nói là 2k nhưng thật ra thì chưa biết được so với giá tiền Bỏ ra thì tạm ổn chấp nhận được,5,https://shopee.vn/M%C3%A0n-h%C3%ACnh-LCD-gaming-Yunsi-27-in-FHD-100hz-2K-144hz-180hz-new-b%E1%BA%A3o-h%C3%A0nh-24-th%C3%A1ng-Y270GM-Y270GW-inch-i.702758937.29383827118?extraParams=%7B%22display_model_id%22%3A29611034384%2C%22model_selection_logic%22%3A3%7D&sp_atk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b&xptdk=47e0f814-1929-4dd6-857a-3ba4d8cc4d9b,màn hình giá rẻ,2025-08-10
