clean_comment,label,comment,rating,source_url,keyword,date
mua húy gầm_giường nói_chung . tóc mạt_bụi . tầm giá mua ng . shipper thả cổng ném vậy_mà chẳng vỡ,2,Mình mua về huý gầm giường nói chung là khá tốt. Tóc và mạt bụi thì thôi rồi luôn. Tầm giá này thì nên mua nhé mọi ng ạ. Ông shipper thả vào cổng cho ném vậy mà chẳng vỡ gì,5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-09-05
"tính_năng nổi_bật ok mô_tả ok chất_lượng sản_phẩm bền hút bụi mịn vs bụi , tiếng ồn , phù_hợp giá tiền",2,"Tính năng nổi bật:ok
Đúng với mô tả:ok
Chất lượng sản phẩm:tốt

Không biết có bền không nhưng hút bụi mịn vs bụi nhỏ ok , tiếng nhỏ k ồn , phù hợp giá tiền",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-10-11
thử . hút bụi tóc . giá mua,2,mình đang thử thấy cũng hay hay ấy. Lâu thôi chứ cũng thấy hút được nhiều bụi và tóc ấy .với giá này mua chơi chơi cũng ok á,5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-08-11
"tính_năng nổi_bật_dung chất_lượng sản_phẩm_dung mô_tả_dung giá tiền ổn , mong . cửa_hàng giao hàng nhanh_chóng .",2,"Tính năng nổi bật:dung
Chất lượng sản phẩm:dung
Đúng với mô tả:dung

Với giá tiền này thì khá ổn, ko mong gì hơn. Shop giao hàng nhanh chóng.",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2026-01-11
sản_phẩm bày_bán cửa_hàng vô_cùng chất_lượng giá_cả hợp_lý lắm ákhông sản_phẩm bày_bán cửa_hàng vô_cùng chất_lượng giá_cả hợp_lý lắm,2,Không biết mọi người sao chứ mình thấy những sản phẩm được bày bán ở shop này vô cùng chất lượng và giá cả lại hợp lý lắm luôn áKhông biết mọi người sao chứ mình thấy những sản phẩm được bày bán ở shop này vô cùng chất lượng và giá cả lại hợp lý lắm luôn á,5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2024-06-10
"máy chạy khỏe , hút bụi sạch , thiết_kế đẹp . hài_lòng sản_phẩm . tư_vấn nhiệt_tình , giao hàng , đóng_gói cẩn_thận . ủng_hộ lâu_dài . cảm_ơn cửa_hàng !",2,"Máy chạy khoẻ, hút bụi sạch, thiết kế đẹp. Mình rất hài lòng với sản phẩm. Người bán tư vấn nhiệt tình, giao hàng nhanh, đóng gói cẩn thận. Rất đáng để ủng hộ lâu dài. Cảm ơn shop nhiều nhé! 💯",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-10-02
"tính_năng nổi_bật hut bui nhe mô_tả mô_tả chất_lượng sản_phẩm vừa_phải tầm_giá , ổn , hút bụi bộn",2,"Tính năng nổi bật:hut bui nhe
Đúng với mô tả:đúng mô tả
Chất lượng sản phẩm:vừa phải

Tầm giá này thì tốt rồi, ổn, hút bụi cũng bộn khá ok",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-01-01
"bé xinh , chạy ồn lắm . test pin bao_lâu . ns giá như_vậy ok . haha . trông yêu phết ) ) )",2,"Nó bé xinh, lúc chạy k ồn lắm. Mình vẫn đang test pin xem dùng đc bao lâu. Ns chung với giá này đc như vậy rất ok. Haha. Trông yêu phết =)))",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-12-13
giao hàng đóng_gói cẩn_thận bình dày_dặn màu cửa_hàng ủng_hộ cửa_hàng tiếp đánh_giá 5 .........,2,Giao hàng nhanh đóng gói cẩn thận bình rất dày dặn đúng màu shop cũng rất dễ thường 😁😁😁 lần sau sẽ ủng hộ shop tiếp đánh giá 5 sao ạ .........,5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2024-06-10
"mô_tả chất_lượng sản_phẩm ok tính_năng nổi_bật hút bụi chạy thử ok , hút bụi mịn tóc , lau , k bít pin sạc 1",2,"Đúng với mô tả:đúng
Chất lượng sản phẩm:ok
Tính năng nổi bật:hút bụi

Cho chạy thử thấy ok,hút bụi mịn và tóc,có lau nhà nữa,k bít pin sạc 1 lần dùng đc lâu k",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-07-10
"mô_tả tính_năng chất_lượng sản_phẩm bao_lâu tính_năng nổi_bật hút bụi cửa_hàng giao hàng nhanh_chóng đóng_gói hàng cẩn_thận , máy hút bụi , pin 3,7 v 1200 , pin đứng im chờ bế đi xạc , hút lông_mèo",2,"Đúng với mô tả:chưa đủ các tính năng
Chất lượng sản phẩm:chưa biết dùng bao lâu
Tính năng nổi bật:hút bụi

Shop giao hàng nhanh chóng và đóng gói hàng cẩn thận, máy hút bụi, pin 3,7v 1200, hết pin đứng im luôn chờ bế đi xạc, hút lông mèo cũng được",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2024-12-01
"mua sản_phẩm 2 cửa_hàng giao , chất_lượng sản_phẩm đánh_giá cửa_hàng 5",2,"Mua sản phẩm lần 2 rồi mỗi lần shop giao mỗi con khác nhau, nhưng chất lượng sản phẩm khá tốt vẫn đánh giá cho shop 5 sao",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-02-17
mô_tả mô_tả tính_năng nổi_bật hút tất_cả bụi bẩn chất_lượng sản_phẩm tuyệt_vời mua ưng_ý,2,"Đúng với mô tả:đúng với mô tả
Tính năng nổi bật:hút được tất cả bụi bẩn
Chất lượng sản phẩm:trên cả tuyệt vời

mua về rất ưng ý",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-11-27
"tính_năng nổi_bật hút bụi mô_tả chất_lượng sản_phẩm chạy quanh , quyết_định hút hihi",2,"Tính năng nổi bật:hút bụi
Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt

Chạy quanh nhà mình, cha mình quyết định cho nó hút cả ngày luôn hihi😁",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-07-05
chất_lượng sản_phẩm oke tính_năng nổi_bật hk_ồn lắm mô_tả vs mô_tả hút bụi mịn tóc đồ_dụng tường đầu,2,"Chất lượng sản phẩm:oke
Tính năng nổi bật:hk ồn cho lắm
Đúng với mô tả:đúng vs mô tả

Hút đc bụi mịn tóc đồ dụng tường là quay đầu",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-08-25
"chất_lượng sản_phẩm chat luong hien tai kha_knu tính_năng nổi_bật ko bt mô_tả dung_mo ta hiện_tại sài okii , bt xử_dụng thời_gian ổn giá okii",2,"Chất lượng sản phẩm:chat luong hien tai kha knu
Tính năng nổi bật:ko bt
Đúng với mô tả:dung mo ta

Hiện tại Sài khá okii, k bt xử dụng thời gian dài có ổn k giá khá okii",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2025-12-15
tính_năng nổi_bật hút bụi chất_lượng sản_phẩm mô_tả mô_tả sản_phẩm chất_lượng,2,"Tính năng nổi bật:hút bụi
Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng với mô tả

Sản phẩm chất lượng",5,https://shopee.vn/Robot-Smart-Gadgets-qu%C3%A9t-nh%C3%A0-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-th%C3%B4ng-minh-M%C3%A1y-H%C3%BAt-B%E1%BB%A5i-robot-mini-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-gi%C3%A1-r%E1%BA%BB-HOT-i.723523606.29951889800?extraParams=%7B%22display_model_id%22%3A226856273723%2C%22model_selection_logic%22%3A3%7D&sp_atk=418ebc77-37e2-4c2b-8b4d-04129102eed7&xptdk=418ebc77-37e2-4c2b-8b4d-04129102eed7,robot hút bụi mini giá rẻ,2024-12-20
