clean_comment,label,comment,rating,source_url,keyword,date
chất_lượng sản_phẩm ok mô_tả ok dán tốt_nha dán . rẻ kb đk túm,2,"Chất lượng sản phẩm:ok
Đúng với mô tả:ok

Dán OK nha mọi người dễ dán . Rẻ kb có đk lâu k thôi nhưng túm lại là OK",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2025-02-22
"mô_tả t chất_lượng sản_phẩm giao hàng gọn_lẹ lắm , mua nha , chất_lượng , giá rẻ chỗ , gói hàng kĩ_càng",2,"Đúng với mô tả:t
Chất lượng sản phẩm:tốt

Giao hàng nhanh gọn lẹ lắm luôn ý, nên mua nha mọi người, chất lượng tốt nhất, giá rẻ hơn nhiều so với các chỗ khác, gói hàng kĩ càng rồi",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-11-18
"miếng dán đồng_hồ ngon , giá chăn , dán ăn_liền . chủ_yếu phải_biết dán lọt_khí . 5 .",2,"Miếng dán đồng hồ thì ngon, giá phải chăn, dán ăn liền. Chủ yếu phải biết cách dán để không lọt khí. 5 sao.",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2022-02-18
"chất_lượng sản_phẩm tot mô_tả_dung omg hàng hơi hốt_hoảng miếng dán lọt_thỏm màn_hình kia . , dán xong miếng dán perfect lun ốp viền aw ! ! ! dán , ban_đầu bọt_khí nhẹ nma ( bọt hẳn miếng kính viền đen , suốt bọt khí_cơ ) . miếng dán chống xước chống va_đập , ốp viền miếng dán kiểu đi đôi cặp ốp viền",2,"Chất lượng sản phẩm:tot
Đúng với mô tả:dung

Omg nhận hàng hơi hốt hoảng vì sao đặt miếng dán lên lại lọt thỏm trong màn hình thế kia. Nhưng không, dán vào xong mình mới nhận ra miếng dán này perfect lun tại mình còn ốp viền AW nữa!!! 
Rất dễ dán, ban đầu có bọt khí nhẹ nma nó tự hết luôn (khác bọt hẳn so với miếng kính mà có viền đen, suốt ngày bọt khí cơ). Miếng dán chống xước chứ k chống va đập, mọi người nên ốp cả viền vào vì miếng dán này như kiểu đi có đôi có cặp với ốp viền",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-10-07
"trời cửa_hàng tâm . cường_lực cửa_hàng gói hàng siêu cẩn_thận thận khăn ướt giấy cảm_ơn , tickets kiểu thể_hiện_tâm mua hài_lòng",2,"Trời shop quá có tâm luôn ấy . Đặt có cái cường lực mà shop gói hàng siêu cẩn thận thận luôn có khăn ướt giấy cảm ơn ,tickets các kiểu thể hiện tâm của người bán khiến người mua cũng hài lòng 😁",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-12-22
sản_phẩm ok . dán dán kích_cở phug_hợp đồng_hồ củng_dể dán lắm cửa_hàng giao hàng bền ban_đầu ổn,2,"Sản phẩm ok.dán vào không nhìn không biết là đã dán luôn
Kích cở phug hợp với đồng hồ củng dể dán không khó lắm
Shop giao hàng nhanh
Không biết có bền không chứ thấy ban đầu là ổn",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2025-12-22
"mô_tả mô_tả chất_lượng sản_phẩm dán đẹp bao cẩn_thận , bong tróc mấy chỗ tặng khán_vệ_sinh lau máy . giao hàng , đóng_gói cẩn_thận",2,"Đúng với mô tả:đúng mô tả
Chất lượng sản phẩm:tốt

Dán đẹp bỏ bao cẩn thận, ko bị bong tróc như mấy chỗ khác tặng khán vệ sinh để lau máy. Giao hàng nhanh , đóng gói cẩn thận",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-08-16
"sản_phẩm xinh_đẹp tuyệt_vời , không_thể trông_đợi . cảm_ơn nhà_cung_cấp , nhà_sản_xuất , cảm_ơn hàng , cảm_ơn sàn thương_mại_điện_tử , cảm_ơn vận_chuyển cơ_hội sản_phẩm thế_này . hàng đóng_gói đẹp .",2,"Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này. 
Hàng đóng gói rất đẹp.",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2021-07-25
"miếng dán kèm giấy lau mặt đồng_hồ sạch dán , sốp giao , 1 miếng gói cẩn_thận",2,"Miếng dán kèm cả giấy lau mặt đồng hồ sạch và dễ dán, sốp giao nhanh, mình đặt 1 miếng thôi mà vẫn gói cẩn thận",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2025-12-09
5 sản_phẩm e tặng cửa_hàng 5000 dịch_vụ lun . đặt_hàng e size_màn cửa_hàng đổi giúp 2 cửa_hàng đổi e . chất_lượng tuyệt_vời đơn hàng tiền . thanks cửa_hàng,2,Nếu 5* về sp thì e xin tặng shop 5000* về dịch vụ lun ạ. Dù đặt hàng r nhưng e ko chắc về sz màn nên nhờ shop đổi giúp 2 loại và shop đổi cho e thật. Chất lượng trên cả tuyệt vời dù đơn hàng ít tiền. Thanks shop,5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-08-07
"miếng dán bền , chắc_chắn , dán . ưng giá . tệp màn dán",2,"Miếng dán bền, chắc chắn, dễ dán. Quá ưng so với giá này. Nhìn tệp với màn ko thấy dán luôn",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2024-08-05
"chất_lượng sản_phẩm dán , bong_bóng sạc máy nóng tan",2,"Chất lượng sản phẩm:tốt

dễ dán, bong bóng khi sạc máy nóng là nó tan",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-06-05
"mô_tả , mô_tả , dán , sản_phẩm ok , mua , miếng dán suốt , cửa_hàng hỗ_trợ , đóng_gói",2,"Đúng với mô tả:đúng

Được, đúng như mô tả, dễ dán, sản phẩm ok, nên mua, miếng dán trong suốt, shop hỗ trợ, đóng gói oki",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2025-01-19
"chất_lượng sản_phẩm ok mô_tả giao hàng , mua 2 , dán ổn haha mua",2,"Chất lượng sản phẩm:ok
Đúng với mô tả:đúng

Giao hàng nhanh , mua lần này là lần 2 á , dán ổn haha nên mua",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-10-05
"ốp đẹp , mỏng ốp , xài . sản_phẩm lắm shop , ủng_hộ tiếp , đóng_gói cẩn_thận . ủng_hộ",2,"Ốp đẹp, mỏng như k ốp, xài thích. Sản phẩm ok lắm shop, sẽ ủng hộ tiếp lần sau, đóng gói cẩn thận. Ủng hộ",4,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-11-03
"chất_lượng sản_phẩm 9/10 mô_tả ok_dán khéo_tay thông_cảm nha_mng . đóng_gói ok , miếng dán tạm . mua 2 miếng 14 k ak",2,"Chất lượng sản phẩm:9/10
Đúng với mô tả:ok

Dán k khéo tay nên thông cảm nha mng. Đóng gói ok, miếng dán cũng tạm ạ. Mua 2 miếng 14k ak",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-07-19
"sản_phẩm chất_lượng , giao hàng , đóng_gói đẹp , tạm video",2,"Sản phẩm chất lượng, giao hàng nhanh, đóng gói đẹp, mình để tạm video ạ",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2023-03-26
"mô_tả mô_tả chất_lượng sản_phẩm 5 cửa_hàng , đẹp dán",2,"Đúng với mô tả:Đúng mô tả
Chất lượng sản phẩm:Tốt

5 sao cho shop nhé, đẹp và dễ dán",5,https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-PPF-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0n-h%C3%ACnh-d%C3%A0nh-cho-%C4%90%E1%BB%93ng-H%E1%BB%93-Apple-Watch-Series-10-38-40-41-42-44-45-46-47-49-mm-i.130641691.9267115842?extraParams=%7B%22display_model_id%22%3A220057818354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb1ccec4-226c-4330-80e7-f3f0112e00a3&xptdk=fb1ccec4-226c-4330-80e7-f3f0112e00a3,đồng hồ thông minh thể thao 99k,2024-01-09
