clean_comment,label,comment,rating,source_url,keyword,date
chất_lượng sản_phẩm tuyệt_vời nha đóng_gói sản_phẩm đẹp chắc_chắn lắm cửa_hàng phục_vụ tư_vấn nhiệt_tình lắm giao hàng nha,2,Chất lượng sản phẩm rất tuyệt vời nha Đóng gói sản phẩm rất đẹp và chắc chắn lắm Shop phục vụ rất tốt nhé tư vấn nhiệt tình lắm Giao hàng nhanh nha :>>>,5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-30
chất_lượng sản_phẩm tuyệt_vời nha đóng_gói sản_phẩm đẹp chắc_chắn lắm cửa_hàng phục_vụ tư_vấn nhiệt_tình lắm giao hàng nha,2,Chất lượng sản phẩm rất tuyệt vời nha Đóng gói sản phẩm rất đẹp và chắc chắn lắm Shop phục vụ rất tốt nhé tư vấn nhiệt tình lắm Giao hàng nhanh nha :>>>,5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-30
"giao hàng , vận_chuyển vui_tính , hàng y mô_tả , đóng_gói cẩn_thận , sản_phẩm đẹp chắc_chắn , mua nha , cửa_hàng nhiệt_tình , săn sale giá siêu_rẻ . thanks cửa_hàng .",2,"Giao hàng nhanh, ship vui tính, hàng đúng y mô tả, Đóng gói cẩn thận, sản phẩm đẹp chắc chắn, mọi người nên mua nha, Shop rất nhiệt tình luôn, săn được sale giá lại siêu rẻ. Thanks shop nhiều nhiều.",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-28
"chất_lượng sản_phẩm tuyệt_vời , đóng hàng cẩn_thận giao hàng . giá rẻ ưu_đãi , shiper nhiệt_tình . nói_chung tiền mua .",2,"Chất lượng sản phẩm tuyệt vời nhé, đóng hàng cẩn thận và giao hàng rất nhanh . Giá rẻ ưu đãi, shiper nhiệt tình . Nói chung đáng tiền mua.",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2025-03-03
mua bàn chất_lượng . giá_thành hợp_lý . giao hàng đóng_gói cẩn_thận vận_chuyển thân_thiện lịch_sự . ủng_hộ cửa_hàng dài_dài o,2,Mua nhiều lần rồi khỏi bàn về chất lượng.Giá thành hợp lý.giao hàng nhanh đóng gói cẩn thận  ship thân thiện lịch sự.sẽ ủng hộ shop dài dài o,5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-30
"giá rẻ , uy_tín mua cửa_hàng hài_lòng tư_vấn nhiệt_tình cửa_hàng yêu , chất_lượng giá pà_ưng ủng_hộ cửa_hàng lâu_dài mua thử",2,"giá rẻ,uy tín đã mua shop nhiều lần rất hài lòng tư vấn nhiệt tình shop đáng yêu, chất lượng và giá quá pà ưng sẽ ủng hộ shop lâu dài nơi đáng để mua mọi người nên thử",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-28
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm đẹp chắc_chắn . cửa_hàng phục_vụ , đóng hàng . thời_gian giao hàng .",2,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm đẹp và chắc chắn. Shop phục vụ rất tốt, đóng hàng rất nhanh. Thời gian giao hàng cũng nhanh.",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2025-03-03
"hút tóc hạt , bụi mịn , nói_chung giá . cửa_hàng gói cẩn_thận giao hàng",2,"Hút mạnh dc tóc hạt nhỏ, bụi mịn, nói chung ok so với mức giá. shop gói cẩn thận giao hàng nhanh",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-29
"chất_lượng sản_phẩm tuyệt_vời , cửa_hàng tư_vấn chu_đáo nhiệt_tình , đóng_gói sản_phảm cẩn_thận vết sước , thời_gian giao hàng",2,"Chất lượng sản phẩm rất là tuyệt vời cả nhà ạ, shop tư vấn rất là chu đáo và nhiệt tình, đóng gói sản phảm cẩn thận không vết sước, thời gian giao hàng rất là nhanh",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2025-03-03
"chất_lượng sản_phẩm ưng , sản_phâm thích_nha , cửa_hàng đóng_gói cẩn_thận nha , tư_vấn chăm_sóc khách_hàng tôt chu_đáo lắm , thời_gian giao hàng cúng",2,"Chất lượng sản phẩm rất ưng , sản phâm rất thích nha, shop đóng gói rất cẩn thận nha, tư vấn chăm sóc khách hàng rất là tôt chu đáo lắm, thời gian giao hàng cúng rất là nhanh nữa",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2025-03-03
"sản_phẩm chất_lượng hiệu_quả thời_gian giao hàng , đóng_gói sản_phẩm chắc_chắn , cửa_hàng phục_vụ nhiệt_tình chu_đáo , ghé cửa_hàng thời_gian . cảm_ơn cửa_hàng",2,"Sản phẩm chất lượng dùng hiệu quả thời gian giao hàng nhanh, đóng gói sản phẩm chắc chắn, shop phục vụ nhiệt tình chu đáo, Sẽ ghé lại shop trong thời gian tới. Cảm ơn shop nhiều 😍😍😍",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2025-03-03
"cửa_hàng phục_vụ nhiệt_tình_nha , shipper thân_thiện . giao hàng , sản_phẩm bàn , . mua hàng cửa_hàng yên_tâm chất_lượng . cảm_ơn cửa_hàng sản_phẩm chất_lượng",2,"Shop phục vụ rất nhiệt tình nha, shipper thân thiện. Giao hàng nhanh quá ạ, sản phẩm thì khỏi phải bàn nữa, quá tốt. Đã mua hàng của shop rất nhiều rồi nên yên tâm về chất lượng. Cảm ơn shop vì những sp chất lượng",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2025-03-03
"cửa_hàng phục_vụ nhiệt_tình_nha , shipper thân_thiện . giao hàng , sản_phẩm bàn , . mua hàng cửa_hàng yên_tâm chất_lượng . cảm_ơn cửa_hàng sản_phẩm chất_lượng",2,"Shop phục vụ rất nhiệt tình nha, shipper thân thiện. Giao hàng nhanh quá ạ, sản phẩm thì khỏi phải bàn nữa, quá tốt. Đã mua hàng của shop rất nhiều rồi nên yên tâm về chất lượng. Cảm ơn shop vì những sp chất lượng",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-28
"cửa_hàng phục_vụ nhiệt_tình_nha , shipper thân_thiện . giao hàng , sản_phẩm bàn , . mua hàng cửa_hàng yên_tâm chất_lượng . cảm_ơn cửa_hàng sản_phẩm chất_lượng",2,"Shop phục vụ rất nhiệt tình nha, shipper thân thiện. Giao hàng nhanh quá ạ, sản phẩm thì khỏi phải bàn nữa, quá tốt. Đã mua hàng của shop rất nhiều rồi nên yên tâm về chất lượng. Cảm ơn shop vì những sp chất lượng",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-28
"thời_gian chuẩn_bị hàng giao hàng , 2 hôm hàng , đóng_gói đẹp , shop tư_vấn nhiệt_tình , tiếp_tục ủng_hộ cửa_hàng",2,"Thời gian chuẩn bị hàng và giao hàng khá nhanh,đặt 2 hôm là nhận được hàng rồi,đóng gói khá đẹp,shop tư vấn nhiệt tình,sẽ tiếp tục ủng hộ shop lần sau",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-30
đầu mua hàng cửa_hàng ưng_ý sản_phẩm thái_độ tư_vấn nhiệt_tình đầu_định mua mua ưng_ý đẹp cửa_hàng uy_tín follow ủng_hộ,2,lần đầu mua hàng bên shop rất ưng ý về sản phẩm cũng như thái độ tư vấn rất nhiệt tình lúc đầu định k mua em này nhưng mua về lại rất ưng ý luôn ạ đẹp mà dùng rất thích luôn shop uy tín mình sẽ follow và ủng hộ thêm,5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-26
đầu mua hàng cửa_hàng ưng_ý sản_phẩm thái_độ tư_vấn nhiệt_tình đầu_định mua mua ưng_ý đẹp cửa_hàng uy_tín follow ủng_hộ,2,lần đầu mua hàng bên shop rất ưng ý về sản phẩm cũng như thái độ tư vấn rất nhiệt tình lúc đầu định k mua em này nhưng mua về lại rất ưng ý luôn ạ đẹp mà dùng rất thích luôn shop uy tín mình sẽ follow và ủng hộ thêm,5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-26
"cửa_hàng đóng hàng cẩn_thận , phục_vụ nhiệt_tình sản_phẩm hài_lòng hết_mức . cửa_hàng nhiệt_tình , hàng giao , hài_lòng shop .",2,"Shop đóng hàng rất cẩn thận, phục vụ nhiệt tình sản phẩm thì hài lòng hết mức luôn mọi người ạ. Mình thấy shop rất nhiệt tình, hàng giao nhanh, rất hài lòng với shop.",5,https://shopee.vn/Robot-H%C3%BAt-B%E1%BB%A5i-Lau-S%C3%A0n-Nh%C3%A0-Th%C3%B4ng-Minh-3in1-Ti%E1%BB%87n-D%E1%BB%A5ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1285649095.26603436023?extraParams=%7B%22display_model_id%22%3A178713875621%2C%22model_selection_logic%22%3A3%7D&sp_atk=713dfc91-f8ea-426b-9783-21f7e795e4db&xptdk=713dfc91-f8ea-426b-9783-21f7e795e4db,robot hút bụi lau nhà,2024-06-30
