clean_comment,label,comment,rating,source_url,keyword,date
"sản_phẩm rẻ , nói_chung giá tiền , mua",2,"sản phẩm rẻ, nói chung là tốt so với giá tiền, nên mua",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-03-18
"đồng_hồ đẹp có_thể gọi điện , mô_tả",2,"Đồng hồ rất đẹp và có thể gọi điện, giống mô tả",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-06-18
"hàng mày_mò , bật_mạng chỗ , gọi điện . cửa_hàng da cụ_thể sử_dụng",2,"Giờ mới nhận được hàng m vẫn đang mày mò, chưa biết bật mạng chỗ nào, chưa biết gọi điện như nào. Shop da dẫn cụ thể cách sử dụng cho mình",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-06-18
"chất_lượng sản_phẩm ddepj tính_năng nổi_bật mô_tả đẹp tội sim hơi tiếc , chất_lượng",2,"Chất lượng sản phẩm:ddepj
Tính năng nổi bật:đúng
Đúng với mô tả:đúng

Đẹp mỗi tội kh bỏ được sim nên hơi tiếc, chất lượng",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2026-01-08
tính_năng nổi_bật thời_trang mô_tả chất_lượng sản_phẩm,2,"Tính năng nổi bật:Thời trang
Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-10-26
"tính_năng nổi_bật ko mô_tả đẹp , màu , mượt",2,"Tính năng nổi bật:ko biết
Đúng với mô tả:đúng

Đẹp , đúng màu, mượt",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-08-26
"tính_năng nổi_bật chất_lượng sản_phẩm mô_tả đồng_hồ đẹp , tính_năng",2,"Tính năng nổi bật:tốt
Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Đồng hồ đẹp,nhiều tính năng",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-04-23
sản_phẩm ý_đáng mua giá_thành sản_phẩm,2,sản phẩm vừa ý đáng để mua với giá thành sp ạ,5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-05-20
chất_lượng sản_phẩm tính_năng nổi_bật đẹp,2,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:đẹp",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-11-18
"tưởng đh facebook nhắn_vs chức_năng . nói_chung đc , tham_khảo mua ..",2,"Cứ tưởng đh xem đc fb nhưng chỉ xem đc tin nhắn vs các chức năng khác.Nói chung là đc,nên tham khảo trc khi mua..",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-03-18
110 k nhựa hồng đeo mùi kinh_ý mk ngửi dần ảnh_hưởng mn đeo đừng đồng_hồ mk h th mạng wf mn chủ_yếu chụp ảnh phông bạt th ) ),2,110k cái phần nhựa hồng đeo nghe mùi khá kinh ý mk nghĩ kh tốt khi ngửi đâu lâu dần sẽ bị ảnh hưởng ấy mn đeo chơi chơi thì đc chứ đừng để lâu quá kh tốt đâu đồng hồ này thì mk chỉ xem h th chứ mạng wf thì kh có đâu mn ơi chủ yếu về chụp ảnh phông bạt th:)),5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-11-02
tính_năng nổi_bật tinh_nổi bận đồng_hồ blutruc bình_thường j mô_tả hàng mô_tả mô cửa_hàng chất_lượng sản_phẩm chất_lượng sản_phẩm j hư va_đập cửa_hàng đóng_gói cẩn_thận nha,2,"Tính năng nổi bật:tinh nổi bận đồng hồ blutruc cũng bình thường ko có j hết
Đúng với mô tả:hàng mô tả đúng với mô trả trên shop bán dùng chơi cũng đc
Chất lượng sản phẩm:chất lượng sản phẩm giữ j thì nó ko hư dễ va đập

Shop đóng gói cẩn thận nha",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2026-01-07
"chất_lượng sản_phẩm h tính_năng nổi_bật h mô_tả h may_mắn xuất_thân gia_đình giàu_có , may_mắn xuất_thân gia_đình cha_mẹ khuyên_bảo , kiên_nhẫn nỗ_lực ..",2,"Chất lượng sản phẩm:h
Tính năng nổi bật:h
Đúng với mô tả:h

Không may mắn xuất thân từ một gia đình giàu có, nhưng may mắn xuất thân từ một gia đình có cha mẹ luôn khuyên bảo, kiên nhẫn và tự mình nỗ lực..",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2026-01-17
màu đen cửa_hàng giao màu trắng bấmm ket noi bluetooth duoc,2,"Sao Mình Đặt Màu Đen Sao Shop giao màu trắng ạ 
kh bấmm ket noi bluetooth duoc ạ",4,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-09-24
sản_phẩm lỗi liên_hệ hỗ_trợ đổi . chất_lượng hàng kém,0,Sản phẩm lỗi đã liên hệ với người bán và không được hỗ trợ đổi. Chất lượng hàng kém,1,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-05-31
đuoc 3 bữa hỏng,0,Đuoc 3 bữa hỏng,1,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-11-11
"hàng mô_tả . vỏ thép chắc_chắn . sản_phẩm đẹp . giá tiền đồng_hồ sò giớ tiền_nha . thiết_kế đẹp . dễ_dàng thay dây . chức_năng sử_dụng , gọi , kết_nối điện_thoại , theo_dõi sức khỏe , .",2,"Hàng đúng mô tả. Vỏ thép chắc chắn. Sản phẩm đẹp. Vừa với giá tiền đồng hồ xin sò so với giớ tiền nha. thiết kế đẹp. dễ dàng thay dây.  chức năng dễ sử dụng, có nghe gọi, kết nối điện thoại, theo dõi sức khỏe, .",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-Nghe-G%E1%BB%8Di-Bluetooth-T800-ProMax-vi%E1%BB%81n-th%C3%A9p-Thay-h%C3%ACnh-n%E1%BB%81n-D%C3%A0nh-cho-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i-tu%E1%BB%95i-i.1411623586.28223444803?extraParams=%7B%22display_model_id%22%3A129238378528%2C%22model_selection_logic%22%3A3%7D&sp_atk=afda626c-a356-4e5f-acd1-b31f65323c0b&xptdk=afda626c-a356-4e5f-acd1-b31f65323c0b,đồng hồ thông minh thể thao,2025-03-18
"tính_năng nổi_bật chất_lượng sản_phẩm mô_tả mua nha_mn . cửa_hàng trl nhiệt_tình . đóng hàng cẩn_thận . giao lắm , hqua hnay roi",2,"Tính năng nổi bật:nhiều
Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Nên mua nha mn. Shop trl nhiệt tình. Đóng hàng cẩn thận. Giao nhanh lắm, mới đặt hqua mà hnay đã về roi",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-T2000-Promax-T700-Promax-T900-T800-promax-Vi%E1%BB%81n-th%C3%A9p-c%C3%B3-game-l%E1%BB%8Bch-m%C3%A1y-t%C3%ADnh-%C4%90o-nh%E1%BB%8Bp-Tim-i.266761655.18531312986?extraParams=%7B%22display_model_id%22%3A173955615122%2C%22model_selection_logic%22%3A3%7D&sp_atk=f7bb7bb2-2040-4146-8019-5888b20b5b49&xptdk=f7bb7bb2-2040-4146-8019-5888b20b5b49,đồng hồ thông minh thể thao,2025-02-23
chất_lượng sản_phẩm tôt tính_năng nổi_bật mô_tả mô_tả đồng_hồ tốt_bin ủng_hộ mua cửa_hàng,2,"Chất lượng sản phẩm:rất tôt
Tính năng nổi bật:xem giờ
Đúng với mô tả:đúng với mô tả

Đồng hồ rất tốt bin cũng được lâu lần sau sẽ ủng hộ mua cho shop",5,https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Th%C3%B4ng-Minh-T2000-Promax-T700-Promax-T900-T800-promax-Vi%E1%BB%81n-th%C3%A9p-c%C3%B3-game-l%E1%BB%8Bch-m%C3%A1y-t%C3%ADnh-%C4%90o-nh%E1%BB%8Bp-Tim-i.266761655.18531312986?extraParams=%7B%22display_model_id%22%3A173955615122%2C%22model_selection_logic%22%3A3%7D&sp_atk=f7bb7bb2-2040-4146-8019-5888b20b5b49&xptdk=f7bb7bb2-2040-4146-8019-5888b20b5b49,đồng hồ thông minh thể thao,2025-08-06
